row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,171103_PMA_TK_M1_01.mzML Peak area,171103_PMA_TK_M1_02.mzML Peak area,171103_PMA_TK_M1_03.mzML Peak area,171103_PMA_TK_M1_04.mzML Peak area,171103_PMA_TK_M1_05.mzML Peak area,171103_PMA_TK_M1_06.mzML Peak area,171103_PMA_TK_PA14_01.mzML Peak area,171103_PMA_TK_PA14_02.mzML Peak area,171103_PMA_TK_PA14_03.mzML Peak area,171103_PMA_TK_PA14_04.mzML Peak area,171103_PMA_TK_PA14_05.mzML Peak area,171103_PMA_TK_PA14_06.mzML Peak area,171103_PMA_TK_QC_03.mzML Peak area,171103_PMA_TK_QC_04.mzML Peak area,171103_PMA_TK_QC_05.mzML Peak area,171103_PMA_TK_QC_06.mzML Peak area,171103_PMA_TK_QC_07.mzML Peak area,171103_PMA_TK_QC_08.mzML Peak area,171103_PMA_TK_media_02.mzML Peak area,171103_PMA_TK_media_03.mzML Peak area,171103_PMA_TK_media_04.mzML Peak area,171103_PMA_TK_media_05.mzML Peak area,171103_PMA_TK_media_06.mzML Peak area,Unnamed: 36
648,247.04765122158983,2.645726,height,,,,,,,,,,,47954428.0,44819650.0,48150720.0,40646390.0,46669276.0,49772320.0,31510826.0,31488256.0,26404602.0,21714260.0,28111084.0,26797164.0,21118334.0,22592302.0,20807136.0,21738978.0,19767238.0,18201102.0,0.0,0.0,0.0,0.0,0.0,
651,244.13313172620363,2.64654,height,,,,,,,,,,,28971600.0,34176024.0,46858910.0,34856216.0,37581990.0,39478350.0,25127256.0,21819434.0,20805388.0,24099764.0,22869830.0,26717418.0,14578731.0,14216328.0,15713175.0,15609475.0,15366424.0,14556410.0,0.0,0.0,0.0,0.0,0.0,
649,225.0658954865537,2.6465425,height,,,,,,,,,,,2160222700.0,2001137800.0,2286319900.0,1876115800.0,2028817900.0,2175817500.0,1717419600.0,1718366000.0,1387335700.0,1503831400.0,1695023000.0,1624580100.0,1490785900.0,1424671400.0,1371975000.0,1355462100.0,1376437500.0,1350127700.0,0.0,0.0,0.0,0.0,0.0,
650,207.05519439476976,2.6465495,height,,,,,,,,,,,67706664.0,64645556.0,75898980.0,59957316.0,61480720.0,69370310.0,57905624.0,57245948.0,40746530.0,48690950.0,54710296.0,54668180.0,49609148.0,46127544.0,44328016.0,38443812.0,38511964.0,39823256.0,0.0,0.0,0.0,0.0,0.0,
644,167.01290796970866,2.700454,height,,,,,,,,,,,10071649.0,10557700.0,9190652.0,10138014.0,9756700.0,9744345.0,9843497.0,10267277.0,9980100.0,9823006.0,9659746.0,9552784.0,9394686.0,10923810.0,11276683.0,10083633.0,10312556.0,10995383.0,8526321.0,8205787.0,8007464.5,9287980.0,8990132.0,
653,299.2331107892448,2.7244563,height,,,,,,,,,,,12424032.0,12090374.0,10890597.0,8379573.0,11020641.0,13430604.0,12126291.0,13959426.0,9183197.0,8845970.0,11235323.0,10663780.0,0.0,6880666.0,0.0,6712865.0,0.0,0.0,17638352.0,16916032.0,20781426.0,15654806.0,15036998.0,
654,322.1187506541815,2.7954304,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13670347.0,13995050.0,13373310.0,11291222.0,13353680.0,14593597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
655,206.02715115552311,2.8628197,height,,,,,,,,,,,26583538.0,31143378.0,37934000.0,32685952.0,34682956.0,44265600.0,0.0,0.0,0.0,0.0,0.0,0.0,9693275.0,11971613.0,12516497.0,13796206.0,15244551.0,14529685.0,0.0,0.0,0.0,0.0,0.0,
662,326.0703937473679,2.9382894,height,,,,,,,,,,,488564260.0,481691800.0,573229100.0,528786140.0,494652540.0,580811000.0,48403724.0,43154890.0,34094176.0,37671360.0,39715172.0,41942524.0,159950880.0,201066130.0,190950020.0,199644380.0,185036820.0,209320880.0,0.0,0.0,0.0,0.0,0.0,
658,327.06213815026246,2.9383001,height,,,,,,,,,,,236096340.0,244299800.0,286678800.0,252926670.0,241213500.0,286023300.0,23123042.0,22167306.0,16867782.0,17267252.0,20708468.0,21116728.0,78373176.0,96867290.0,94566120.0,99991500.0,92737704.0,94175260.0,0.0,0.0,0.0,0.0,0.0,
661,328.06592287103007,2.9387224,height,,,,,,,,,,,40420850.0,40389860.0,47711044.0,41609116.0,40952770.0,50308996.0,0.0,0.0,0.0,0.0,0.0,0.0,13256575.0,15698836.0,16279676.0,16474929.0,15685078.0,15499272.0,0.0,0.0,0.0,0.0,0.0,
657,347.0493278922925,2.938771,height,,,,,,,,,,,32350950.0,32974646.0,32161228.0,33768590.0,32399776.0,34366412.0,0.0,0.0,0.0,0.0,0.0,0.0,15560544.0,18965258.0,18541436.0,15817421.0,17326104.0,16121320.0,0.0,0.0,0.0,0.0,0.0,
659,325.0676568005233,2.9391103,height,,,,,,,,,,,2839597600.0,2883605800.0,3393451500.0,2992219000.0,2921253600.0,3430727000.0,273459970.0,244259410.0,192752940.0,206407550.0,242133760.0,248266430.0,938086200.0,1152754300.0,1120475400.0,1184658000.0,1106918700.0,1146787300.0,0.0,0.0,0.0,0.0,0.0,
660,147.85979821223137,2.9393384,height,,,,,,,,,,,20883630.0,20586018.0,24669692.0,21594520.0,21338596.0,25063660.0,0.0,0.0,0.0,0.0,0.0,0.0,6866383.0,8188769.5,8490293.0,8610717.0,8019353.0,8895473.0,0.0,0.0,0.0,0.0,0.0,
664,702.0394596385249,2.9393432,height,,,,,,,,,,,14272652.0,13967327.0,19900428.0,17425222.0,17722092.0,18254130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5668718.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
663,146.02626844046452,2.9404027,height,,,,,,,,,,,9289423.0,8757552.0,10791404.0,10973172.0,9422937.0,10578958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
666,419.0051541084331,2.9433508,height,,,,,,,,,,,9827591.0,10557858.0,11604934.0,11645707.0,10928708.0,11016554.0,0.0,0.0,0.0,0.0,0.0,0.0,10108716.0,8838925.0,7660855.5,7593303.0,7123554.5,0.0,0.0,0.0,0.0,0.0,0.0,
656,246.14894818600428,2.9447887,height,,,,,,,,,,,30060894.0,34039020.0,39769640.0,37151176.0,33907604.0,36637730.0,44054880.0,35496430.0,40734000.0,44490692.0,39061476.0,53753628.0,19945500.0,19828566.0,18272504.0,18641138.0,18450102.0,18289696.0,0.0,0.0,0.0,0.0,0.0,
667,225.06589258940332,2.949151,height,,,,,,,,,,,18143904.0,16393613.0,17480156.0,13593288.0,16144810.0,21003464.0,16033905.0,14948439.0,13270502.0,11536790.0,15405863.0,13502063.0,7864391.5,9343779.0,10579560.0,10204493.0,11158912.0,8935857.0,0.0,0.0,0.0,0.0,0.0,
668,307.02094856118686,3.021529,height,,,,,,,,,,,19776692.0,19239962.0,22783320.0,19055228.0,19294302.0,26291220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
670,242.15361455579983,3.0755026,height,,,,,,,,,,,8719850.0,10076769.0,12164850.0,11553161.0,16808162.0,11564908.0,43297292.0,39677010.0,38487656.0,36215596.0,68859180.0,81776710.0,10564695.0,9646101.0,9438727.0,8373569.0,9143950.0,9256076.0,0.0,0.0,0.0,0.0,0.0,
669,259.1518889996605,3.0767307,height,,,,,,,,,,,45045780.0,52742510.0,60884856.0,54415400.0,52158740.0,57632960.0,36903908.0,33654200.0,33008702.0,35563460.0,32493602.0,41193096.0,21805682.0,21001964.0,21106988.0,20900022.0,21000914.0,20136326.0,0.0,0.0,0.0,0.0,0.0,
672,515.2901605818088,3.0771756,height,,,,,,,,,,,43023456.0,48910364.0,67667130.0,55949772.0,52544744.0,62773092.0,33732980.0,28734550.0,26381978.0,28773308.0,24667332.0,28396236.0,11143057.0,13132597.0,12949133.0,13784272.0,13811971.0,11554133.0,0.0,0.0,0.0,0.0,0.0,
671,258.1487102040786,3.077578,height,,,,,,,,,,,247195980.0,278042430.0,326197760.0,301373440.0,273819800.0,311007170.0,209179920.0,173055260.0,186141740.0,186461090.0,186121520.0,225797420.0,117229500.0,117185400.0,113642430.0,112487704.0,117637290.0,113202830.0,0.0,0.0,0.0,0.0,0.0,
673,288.19565153973133,3.1032476,height,,,,,,,,,,,21765752.0,25715708.0,33940052.0,28980610.0,34654284.0,31431074.0,30926680.0,27980540.0,26314128.0,28575280.0,38354904.0,45989296.0,19785312.0,21419246.0,19332772.0,19458774.0,18505918.0,20705076.0,0.0,0.0,0.0,0.0,0.0,
674,167.01289416270592,3.1090615,height,,,,,,,,,,,10530964.0,10489498.0,10462064.0,10399931.0,10421310.0,10077060.0,10742197.0,11243728.0,10322280.0,10826035.0,10483165.0,10926296.0,9551597.0,10337657.0,10862245.0,10546314.0,10626015.0,10267455.0,8682847.0,9639346.0,8611482.0,9349884.0,9156322.0,
675,487.33200270693214,3.132565,height,,,,,,,,,,,0.0,0.0,11357732.0,7050300.0,19443074.0,10010930.0,52518724.0,49826130.0,57203370.0,48189400.0,110212370.0,140929360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
677,245.1729201342524,3.132893,height,,,,,,,,,,,23228306.0,30814154.0,33188228.0,28316806.0,48298732.0,33567644.0,91718160.0,88155784.0,83582060.0,85233064.0,132882056.0,168629710.0,26803436.0,27703486.0,25491272.0,24751816.0,24141548.0,24277238.0,0.0,0.0,0.0,0.0,0.0,
676,244.16967983217512,3.133296,height,,,,,,,,,,,125719890.0,168735860.0,187567280.0,162164740.0,269967360.0,183361520.0,518251800.0,481478660.0,478768900.0,483068930.0,760654600.0,955035800.0,150757310.0,157930820.0,145343920.0,136097280.0,135319740.0,136002270.0,0.0,0.0,0.0,0.0,0.0,
680,146.02592057714455,3.182172,height,,,,,,,,,,,8923285.0,9485399.0,10960854.0,8952912.0,8843596.0,11118371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
679,328.0658241848729,3.1821997,height,,,,,,,,,,,28841742.0,33547778.0,37537940.0,31691694.0,31083602.0,41207796.0,0.0,0.0,0.0,0.0,0.0,0.0,11307261.0,11504491.0,11163955.0,11871404.0,11020180.0,10872881.0,0.0,0.0,0.0,0.0,0.0,
682,325.06771529173835,3.1827993,height,,,,,,,,,,,2124438800.0,2275250700.0,2583173000.0,2280553500.0,2247656200.0,2907609600.0,118400370.0,122159690.0,98545544.0,93243070.0,124180330.0,105412150.0,821330500.0,819722400.0,800114050.0,844633660.0,756461500.0,789728060.0,0.0,0.0,0.0,0.0,0.0,
681,279.0622028936553,3.183256,height,,,,,,,,,,,9262787.0,10088813.0,11656030.0,8953285.0,9122357.0,10566738.0,0.0,0.0,0.0,0.0,0.0,0.0,9481885.0,7651890.5,6336124.0,5934155.5,0.0,6464610.0,0.0,0.0,0.0,0.0,0.0,
683,147.85949096636327,3.1833942,height,,,,,,,,,,,15533079.0,16648080.0,18848650.0,16937860.0,16483910.0,21180242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
685,272.1643812064868,3.2298644,height,,,,,,,,,,,10673600.0,12493114.0,17631516.0,13575857.0,13533809.0,16620007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
686,225.0659808513361,3.2339077,height,,,,,,,,,,,12384278.0,10195203.0,12792596.0,9056097.0,11363339.0,13616943.0,7878904.0,8141746.0,7088097.5,6472395.5,8905859.0,7162590.5,0.0,5498424.5,5798854.5,6832326.5,6222316.5,5680039.5,0.0,0.0,0.0,0.0,0.0,
690,778.4791451770483,3.2843077,height,,,,,,,,,,,9831727.0,14458320.0,15032142.0,17297772.0,10738555.0,17289066.0,10046734.0,11142740.0,11056928.0,9996876.0,16136658.0,9276971.0,0.0,0.0,0.0,0.0,0.0,5964276.0,0.0,0.0,0.0,0.0,0.0,
687,262.1708808188317,3.2882457,height,,,,,,,,,,,27763250.0,28301608.0,34256796.0,29192076.0,28560232.0,31836060.0,27978868.0,25544672.0,25987754.0,29387326.0,28249950.0,31372620.0,15419532.0,17112616.0,16292821.0,15122750.0,14821069.0,16830006.0,0.0,0.0,0.0,0.0,0.0,
688,519.3223709141944,3.288224,height,,,,,,,,,,,499031600.0,602654400.0,637863740.0,588429900.0,580828900.0,636773000.0,560585660.0,527299800.0,491653000.0,516251000.0,560134900.0,656956350.0,271913570.0,323261250.0,260293870.0,293828100.0,259902510.0,291301020.0,0.0,0.0,0.0,0.0,0.0,
684,260.16473800900906,3.2886188,height,,,,,,,,,,,1525542400.0,1670025900.0,1893437300.0,1720870700.0,1680532400.0,1832431900.0,1656073000.0,1530310400.0,1422278400.0,1553656600.0,1573624600.0,1828234000.0,926477300.0,965297300.0,871472700.0,891901900.0,884304500.0,890445100.0,0.0,0.0,0.0,0.0,0.0,
691,261.16793104100816,3.2886393,height,,,,,,,,,,,261644930.0,298990500.0,337296260.0,305426780.0,296104640.0,330837340.0,291686530.0,261298080.0,245821780.0,275454340.0,278217020.0,326080400.0,165653260.0,171597860.0,154701100.0,157371470.0,159048780.0,168599860.0,0.0,0.0,0.0,0.0,0.0,
693,563.3486715571022,3.3089004,height,,,,,,,,,,,16647767.0,19726810.0,22999418.0,23517686.0,18354010.0,24101920.0,16499380.0,15014510.0,14958682.0,15495140.0,15590509.0,18612726.0,8373645.0,8007673.0,8262119.0,0.0,0.0,8898441.0,0.0,0.0,0.0,0.0,0.0,
692,304.1908876226,3.3101006,height,,,,,,,,,,,47886640.0,63042412.0,69259940.0,67822984.0,60005600.0,71233816.0,53782770.0,46925804.0,48879244.0,53191556.0,50308804.0,61112860.0,31311996.0,31432728.0,28693376.0,30839508.0,29527200.0,29973980.0,0.0,0.0,0.0,0.0,0.0,
697,225.0659864454533,3.3629518,height,,,,,,,,,,,11429196.0,10381514.0,10527396.0,8118274.0,10182369.0,12418555.0,6379035.0,7252768.5,6138950.0,5513279.5,6804349.0,5640055.0,0.0,0.0,0.0,6433907.0,6249265.0,0.0,0.0,0.0,0.0,0.0,0.0,
694,306.1911659613521,3.3679824,height,,,,,,,,,,,21251774.0,19453116.0,23293062.0,17922824.0,0.0,26026626.0,28073388.0,27489702.0,20390784.0,20491924.0,0.0,0.0,9558232.0,8197247.5,7670189.0,7909664.0,7952675.5,7928529.5,0.0,0.0,27418186.0,0.0,0.0,
695,257.13844503531,3.368353,height,,,,,,,,,,,9794835.0,9120698.0,11627332.0,8638775.0,0.0,11776599.0,13902118.0,12627461.0,9247124.0,10119351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14443060.0,0.0,0.0,
696,334.2224131766461,3.369306,height,,,,,,,,,,,19937908.0,18608692.0,22775536.0,15971149.0,0.0,24061748.0,23951406.0,26887024.0,19388622.0,20115648.0,0.0,0.0,6518388.5,8258665.5,8424093.0,8632448.0,8624848.0,9455128.0,0.0,0.0,19985174.0,0.0,0.0,
698,274.27397851627245,3.4014683,height,,,,,,,,,,,11729314.0,10922672.0,10778757.0,12416584.0,11702300.0,11769154.0,12146880.0,12208319.0,11888456.0,12186420.0,11743444.0,11924292.0,11229580.0,11583466.0,11792238.0,11899064.0,11087558.0,11048312.0,11822631.0,11509709.0,11446662.0,11240797.0,11470875.0,
699,272.1645867712494,3.4141037,height,,,,,,,,,,,59523020.0,71340610.0,83279520.0,73009490.0,68755310.0,85532640.0,15614437.0,16780446.0,15737088.0,15415170.0,17973142.0,19716744.0,21705412.0,23536992.0,21898542.0,21428346.0,21146432.0,21208360.0,0.0,0.0,0.0,0.0,0.0,
700,302.17518458714414,3.417436,height,,,,,,,,,,,25267970.0,28474106.0,36386584.0,31673334.0,27829184.0,33905184.0,16318829.0,16807810.0,14837672.0,15229978.0,15553302.0,19297522.0,10806807.0,12001676.0,12168513.0,12019379.0,11999996.0,11580226.0,0.0,0.0,0.0,0.0,0.0,
701,290.17516407619866,3.4240894,height,,,,,,,,,,,17098012.0,21205972.0,26111706.0,21822310.0,20894804.0,23420302.0,0.0,0.0,0.0,0.0,0.0,0.0,8983643.0,9287746.0,8995028.0,8910214.0,8396150.0,8899510.0,0.0,0.0,0.0,0.0,0.0,
703,258.18576824241217,3.4854465,height,,,,,,,,,,,0.0,0.0,0.0,0.0,11868820.0,0.0,21568952.0,20910246.0,20426328.0,21657548.0,33382388.0,42355548.0,0.0,6346907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
704,519.3227719525111,3.5021966,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12562338.0,10226091.0,8161148.0,6575299.0,6820465.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
705,261.1682206269666,3.5061355,height,,,,,,,,,,,0.0,0.0,5212276.0,0.0,11781607.0,6766901.0,34954470.0,70810090.0,61273504.0,55761932.0,52951276.0,51457970.0,0.0,0.0,0.0,0.0,5577309.5,5424755.5,0.0,0.0,0.0,0.0,0.0,
706,260.1648561267541,3.5154333,height,,,,,,,,,,,25121606.0,28747864.0,29626666.0,17899018.0,66313960.0,36839436.0,197892050.0,401978300.0,345138400.0,320516380.0,274869340.0,285057120.0,5955918.5,23627228.0,27003580.0,29728288.0,31807504.0,29850986.0,0.0,0.0,0.0,0.0,0.0,
708,286.18041252061033,3.605951,height,,,,,,,,,,,15132191.0,16078647.0,22890740.0,17252804.0,16738063.0,22077172.0,14096382.0,13403836.0,13243471.0,13987820.0,13789361.0,18424654.0,0.0,0.0,0.0,0.0,5610914.0,0.0,0.0,0.0,0.0,0.0,0.0,
709,275.1834834998432,3.6227837,height,,,,,,,,,,,41001850.0,44257148.0,52457644.0,47998188.0,38544240.0,15724539.0,15373509.0,16327395.0,15689233.0,16706623.0,16825514.0,21308836.0,13850490.0,16114526.0,14785667.0,13816548.0,14234711.0,15356885.0,0.0,0.0,0.0,0.0,0.0,
710,274.1802671136834,3.6257946,height,,,,,,,,,,,204649820.0,231539520.0,277818620.0,234252420.0,209469840.0,256499970.0,79650930.0,85319120.0,79599860.0,84568270.0,86518220.0,105424690.0,73948424.0,82643580.0,72655016.0,74055896.0,71577840.0,75031630.0,0.0,0.0,0.0,0.0,0.0,
711,547.3532994538547,3.627805,height,,,,,,,,,,,27988984.0,38760504.0,52743970.0,38659500.0,32383094.0,47519708.0,0.0,0.0,0.0,0.0,0.0,9120791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
713,272.2586168569988,3.6376028,height,,,,,,,,,,,11936584.0,11526692.0,10329884.0,10920791.0,10668925.0,10586394.0,11938246.0,10838074.0,10777822.0,11655161.0,11543896.0,12272805.0,10082979.0,12266216.0,11524303.0,11370209.0,11552920.0,12197369.0,12885558.0,10923071.0,11731877.0,12622556.0,13032558.0,
712,258.1493108762367,3.6431293,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5545019.0,12899837.0,10064505.0,8494732.0,7715435.5,7704857.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
714,276.15973983911914,3.6522372,height,,,,,,,,,,,17688962.0,16000868.0,16960390.0,12140055.0,19575700.0,31970272.0,7372815.5,17047478.0,12502348.0,10572448.0,10220761.0,10250113.0,0.0,0.0,0.0,6111726.5,5524382.5,0.0,0.0,0.0,0.0,0.0,0.0,
718,241.14371896598607,3.6803868,height,,,,,,,,,,,9330810.0,10910204.0,12299297.0,10581539.0,0.0,12802351.0,14285174.0,12158094.0,9936599.0,10461519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15837435.0,0.0,0.0,
725,301.1650089086359,3.6810253,height,,,,,,,,,,,23428686.0,25764382.0,29469680.0,25218254.0,7869614.5,28442232.0,32869180.0,29782588.0,25750520.0,24904390.0,0.0,0.0,11424513.0,10930155.0,9740501.0,10233430.0,9509994.0,8883111.0,0.0,0.0,37215704.0,0.0,0.0,
716,269.1386263995575,3.6814542,height,,,,,,,,,,,22526260.0,23861648.0,29123738.0,23459552.0,7476555.0,26631766.0,32486536.0,29333360.0,24712492.0,23826230.0,0.0,0.0,11182974.0,10105804.0,9212792.0,9952467.0,9009014.0,8048977.5,0.0,0.0,36443700.0,0.0,0.0,
720,318.1915620206449,3.6815498,height,,,,,,,,,,,60951268.0,69518936.0,75333460.0,65398388.0,19901200.0,74294536.0,82931790.0,77084920.0,68005710.0,63851384.0,11562542.0,11785213.0,27839464.0,25064720.0,23707916.0,24896056.0,24437516.0,23331284.0,8648636.0,11119314.0,90016500.0,8643394.0,7983364.5,
726,346.2228550260628,3.6824806,height,,,,,,,,,,,50351296.0,62754676.0,64561764.0,61042390.0,18551994.0,62732610.0,65486556.0,64883772.0,62005148.0,59500620.0,12298353.0,11924435.0,20812638.0,23075664.0,24454898.0,24814968.0,23268568.0,21274596.0,8758487.0,10069693.0,55190556.0,8211017.0,8563268.0,
717,323.1467973822116,3.6876204,height,,,,,,,,,,,10652736.0,13333941.0,15469439.0,14060642.0,0.0,13944190.0,18574046.0,14917037.0,13319774.0,13928155.0,0.0,0.0,7373231.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21914464.0,0.0,0.0,
715,270.18542579907904,3.6877196,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,24232318.0,22955570.0,22494000.0,23229750.0,25779018.0,32525024.0,11353634.0,11018195.0,11071912.0,9286285.0,9134076.0,9070345.0,0.0,0.0,0.0,0.0,0.0,
727,313.35796608074435,3.7199037,height,,,,,,,,,,,27044132.0,33533486.0,37644204.0,33119402.0,30600076.0,37076104.0,23714634.0,37243696.0,28818980.0,27230818.0,28015414.0,23248952.0,14379558.0,15175023.0,17041060.0,15742023.0,16705584.0,16744533.0,0.0,0.0,0.0,0.0,0.0,
729,287.1836686779862,3.7407973,height,,,,,,,,,,,114835610.0,151293420.0,158629180.0,144533040.0,146073180.0,168789650.0,64924920.0,71962190.0,59801744.0,61680508.0,77238200.0,83773600.0,65992224.0,69406720.0,61044050.0,60132188.0,23323044.0,58301576.0,0.0,0.0,0.0,0.0,0.0,
731,288.1865741473562,3.7420144,height,,,,,,,,,,,14255447.0,17109352.0,18442424.0,14869492.0,15699065.0,18589484.0,7156720.0,7918751.5,6602997.0,6542744.5,7820818.5,0.0,7604788.5,7543642.5,6589479.0,6469289.5,0.0,6680383.0,0.0,0.0,0.0,0.0,0.0,
733,286.1804558004889,3.7428436,height,,,,,,,,,,,582609000.0,760445500.0,824739500.0,709198600.0,728941100.0,864120300.0,321778400.0,334099040.0,294190140.0,308362660.0,356138780.0,438361400.0,319609440.0,339450100.0,302143140.0,305694000.0,266024210.0,289682460.0,0.0,0.0,0.0,0.0,0.0,
732,571.3537657218026,3.7436528,height,,,,,,,,,,,147961220.0,197331100.0,223398580.0,193648110.0,193541870.0,236660350.0,49021320.0,58216330.0,49631064.0,51804212.0,69428310.0,89617040.0,51244676.0,62701110.0,53477370.0,57517476.0,47453550.0,50027956.0,0.0,0.0,0.0,0.0,0.0,
735,539.3640834866343,3.7834902,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,63687360.0,71713500.0,67401340.0,80432390.0,67924664.0,70489830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
736,270.1856165825056,3.785693,height,,,,,,,,,,,37353700.0,42918100.0,54092988.0,39957770.0,44420576.0,46681452.0,690837250.0,722610200.0,632686340.0,735945700.0,638550300.0,754767700.0,100395160.0,95741600.0,93530370.0,92456910.0,83234660.0,84155290.0,0.0,0.0,0.0,0.0,0.0,
734,271.18892500206715,3.7861023,height,,,,,,,,,,,7626760.0,9234845.0,10940145.0,8059370.0,8774125.0,9546046.0,135281060.0,143331620.0,123290050.0,148345680.0,127731190.0,151777440.0,22188308.0,19049420.0,18985498.0,18687034.0,16714248.0,17301856.0,0.0,0.0,0.0,0.0,0.0,
738,555.3590861276688,3.7881553,height,,,,,,,,,,,0.0,0.0,10135034.0,0.0,6297953.0,7920842.0,23103184.0,19775046.0,19912556.0,23853952.0,25157712.0,30490728.0,0.0,0.0,6947956.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
740,543.3952537752724,3.8278227,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,72116984.0,93860430.0,72464400.0,75897350.0,69838460.0,83991860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
739,272.20116862251024,3.828458,height,,,,,,,,,,,38360268.0,47737544.0,52553124.0,51545668.0,78576870.0,50746920.0,661457150.0,715389440.0,594806460.0,661170050.0,618126800.0,724071900.0,149688340.0,158193340.0,136093970.0,121456210.0,129324984.0,119049816.0,0.0,0.0,0.0,0.0,0.0,
741,273.20440798794164,3.828887,height,,,,,,,,,,,7667785.5,9510957.0,11598956.0,10861424.0,15644499.0,9994226.0,132870440.0,141449220.0,118273770.0,132009780.0,124989256.0,145795280.0,29471708.0,31693364.0,27180232.0,24462044.0,25616208.0,23589524.0,0.0,0.0,0.0,0.0,0.0,
743,406.2440541629523,3.845676,height,,,,,,,,,,,10068588.0,12873210.0,12851056.0,11885533.0,0.0,13496906.0,14445342.0,12726503.0,10931491.0,11476358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15710355.0,0.0,0.0,
744,434.27527840695655,3.8600082,height,,,,,,,,,,,9225240.0,10634404.0,13158427.0,11791305.0,0.0,13367584.0,9912310.0,10848946.0,9997318.0,10095944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10947785.0,0.0,0.0,
745,274.1800157409928,3.8796365,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6189006.0,10952711.0,9085182.0,8273746.0,7245547.5,7785375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
746,300.1960559906891,3.9123058,height,,,,,,,,,,,7295625.0,9336216.0,11645473.0,9243010.0,8985935.0,11379911.0,0.0,0.0,0.0,0.0,7370877.5,8182920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
748,460.2696905871665,3.9288645,height,,,,,,,,,,,16651011.0,18947634.0,26242514.0,19855772.0,18911138.0,23579196.0,9462179.0,9669917.0,10293436.0,10954968.0,8424137.0,10099144.0,14798850.0,17805122.0,18851360.0,17378262.0,16045957.0,16092760.0,0.0,0.0,0.0,0.0,0.0,
747,432.2381974654671,3.930755,height,,,,,,,,,,,9307939.0,10541308.0,15005006.0,10628287.0,10279551.0,14359968.0,0.0,0.0,0.0,0.0,0.0,0.0,10316291.0,9248697.0,9321464.0,8838908.0,8390233.0,7814917.5,0.0,0.0,0.0,0.0,0.0,
749,290.20205523275354,3.9542592,height,,,,,,,,,,,19026134.0,22004562.0,26708498.0,22171974.0,21263994.0,23731524.0,11133216.0,10505120.0,8812987.0,9769651.0,11396364.0,15182414.0,0.0,10149299.0,9076398.0,8995641.0,8304241.5,8332054.0,0.0,0.0,0.0,0.0,0.0,
