feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_overallFeatureQuality
776	VEBCLRKUSAGCDF	sirius	C=CC(=O)OCC1CCC2C1C3CC(C2C3)COC(=O)C=C																																																																																												1.0	1.0	0.13	0.13	-155.011	0.965	0.5	61.713	C18H24O4	[M + H]+	C18H25O4+	InChI=1S/C18H24O4/c1-3-16(19)21-9-11-5-6-14-15-8-12(18(11)14)7-13(15)10-22-17(20)4-2/h3-4,11-15,18H,1-2,5-10H2	Octahydro-1H-4,7-methanoindene-1,5-diyldimethanediyl bisprop-2-enoate	C=CC(=O)OCC1CCC2C1C3CC(C2C3)COC(=O)C=C	3.8	3036974;25111315	NORMAN:(NS00009781 NS00101987);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(3036974 25111315);DSSTox:(DTXSID5044940)	137506324482.0	305.175	267.0	4.455	7.136870395008524e+17	7.136868270928948e+17	
777	FHQSDRHZGCMBKG	sirius	CC12CCCC(C1CCC(=C)C2CCC3=CCOC3=O)(C)C(=O)O																																																																																												1.0	1.0	0.043	0.1	-196.385	0.997	0.306	25.774	C20H28O4	[M + H3N + H]+	C20H32NO4+	InChI=1S/C20H28O4/c1-13-5-8-16-19(2,10-4-11-20(16,3)18(22)23)15(13)7-6-14-9-12-24-17(14)21/h9,15-16H,1,4-8,10-12H2,2-3H3,(H,22,23)	Nivenolide	CC12CCCC(C1CCC(=C)C2CCC3=CCOC3=O)(C)C(=O)O	4.1	21576585;21595091;14806212;14806213;14806214;124870840;124870841;162991541;146158835;98598276;11484373;26112945;26112947;26112949;25880646;12082404;44322316	COCONUT:(CNP0264554);NORMAN:(NS00097143);TeroMol:(TKC080765 TKC151383 TKC012257 TKC011307);CHEBI:(181605 149956);SUPERNATURAL:(SN0085994);MESH:(25880646);PUBCHEM:(21576585 21595091 14806212 14806213 14806214 124870840 124870841 162991541 146158835 98598276 11484373 26112945 26112947 26112949 25880646 12082404 44322316);LOTUS:(Q104995413 Q104399319 Q104995417 Q104397000 Q104995419 Q104995414 Q104995418);GNPS:(CCMSLIB00000851005);PUBMED:(null);KNAPSACK:(FHQSDRHZGCMBKG-UHFFFAOYSA-N)	280236150.0	350.233	267.0	4.456	7.136870418706342e+17	7.136868271348379e+17	
778	ZJGIXMQFQDVSQX	sirius	CCC(=O)OC1CC2C(C=C(CCC=C1C)C)OC(=O)C2=C																																																																																												1.0	1.0	0.263	0.263	-129.723	1.0	0.333	48.815	C18H24O4	[M + H3N + H]+	C18H28NO4+	InChI=1S/C18H24O4/c1-5-17(19)21-15-10-14-13(4)18(20)22-16(14)9-11(2)7-6-8-12(15)3/h8-9,14-16H,4-7,10H2,1-3H3	9Beta-Propionyloxy Costunolide	CCC(=O)OC1CC2C(C=C(CCC=C1C)C)OC(=O)C2=C	3.775	163075530;14286996	COCONUT:(CNP0375265);TeroMol:(TKC037311);SUPERNATURAL:(SN0471894);PUBCHEM:(163075530 14286996);LOTUS:(Q105377878 Q105377879);KNAPSACK:(ZJGIXMQFQDVSQX-UHFFFAOYSA-N)	279969810.0	322.201	267.0	4.453	7.136870351094157e+17	7.136868270551461e+17	
779	WSJIJIRRZCOJIG	sirius	CC(C)CC(C(=O)O)N1C=C(N=N1)C(CCCCN)N																																																																																												1.0	2.0	0.024	0.024	-338.043	0.113	0.321	6.787	C13H25N5O2	[M + H3N + H]+	C13H29N6O2+	InChI=1S/C13H25N5O2/c1-9(2)7-12(13(19)20)18-8-11(16-17-18)10(15)5-3-4-6-14/h8-10,12H,3-7,14-15H2,1-2H3,(H,19,20)	(2S)-2-{4-[(1S)-1,5-diaminopentyl]-1H-1,2,3-triazol-1-yl}-4-methylpentanoic acid	CC(C)CC(C(=O)O)N1C=C(N=N1)C(CCCCN)N	-2.1	137350053	PUBCHEMANNOTATIONBIO;PUBCHEM:(137350053)	16777218.0	301.236	270.0	4.496	7.136870347612884e+17	7.136868271558094e+17	
780	FETFIOVMJPGKBO	sirius	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=C=C=O)C)C																																																																																												1.0	2.0	0.237	0.237	-70.756	0.058	0.331	6.838	C20H26O	[M + H3N + H]+	C20H30NO+	InChI=1S/C20H26O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-12H,7,10,14H2,1-5H3	3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-1,2,4,6,8-pentaen-1-one	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=C=C=O)C)C	5.814	162800658	COCONUT:(CNP0017952);TeroMol:(TKC000107);SUPERNATURAL:(SN0083734);PUBCHEM:(162800658)	11534338.0	300.232	270.0	4.499	7.13687031628143e+17	7.13686827176781e+17	
781	IJGDGRMCHJUXEN	sirius	CCCCCCCCC1=C2C(=C(C=C1)OC)NC(=C(C2=O)OC)C																																																																																												1.0	1.0	0.064	0.064	-405.948	1.0	0.333	19.883	C20H29NO3	[M - H2O + H]+	C20H28NO2+	InChI=1S/C20H29NO3/c1-5-6-7-8-9-10-11-15-12-13-16(23-3)18-17(15)19(22)20(24-4)14(2)21-18/h12-13H,5-11H2,1-4H3,(H,21,22)	3,8-dimethoxy-2-methyl-5-octyl-1,4-dihydroquinolin-4-one	CCCCCCCCC1=C2C(=C(C=C1)OC)NC(=C(C2=O)OC)C	6.1	118716646	COCONUT:(CNP0078973);SUPERNATURAL:(SN0147100);PUBCHEM:(118716646);LOTUS:(Q110090874);PUBMED:(null)	271581250.0	314.212	272.0	4.534	7.136870425375287e+17	7.136868271977526e+17	
781	LWYHXEXQBAUDEY	isdb	CCCCCCC=CCCCc1cc(O)c2ccccc2[n+]1[O-]																																													10.0	Alkaloids	0.625	Tryptophan alkaloids	0.6	Quinoline alkaloids	0.475	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104171408	LWYHXEXQBAUDEY-UHFFFAOYSA-N	InChI=1S/C20H27NO2/c1-2-3-4-5-6-7-8-9-10-13-17-16-20(22)18-14-11-12-15-19(18)21(17)23/h7-8,11-12,14-16,22H,2-6,9-10,13H2,1H3	CCCCCCC=CCCCc1cc(O)c2ccccc2[n+]1[O-]	C20H27NO2	pos_1_1proton	313.204179104		Alkaloids	Tryptophan alkaloids	Quinoline alkaloids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']	['Pseudomonas aeruginosa']	7.0	3.0	8.5	1.0																								
782	CGPCMDUGFNNTBK	sirius	CC1=C(C=CC(=N1)C(=O)NCC2=C(N=CC=C2)OC(F)F)C(=O)O																																																																																												1.0	1.0	0.162	0.162	-248.258	1.0	0.143	4.013	C15H13F2N3O4	[M - H2O + H]+	C15H12F2N3O3+	InChI=1S/C15H13F2N3O4/c1-8-10(14(22)23)4-5-11(20-8)12(21)19-7-9-3-2-6-18-13(9)24-15(16)17/h2-6,15H,7H2,1H3,(H,19,21)(H,22,23)	6-[[2-(Difluoromethoxy)pyridin-3-yl]methylcarbamoyl]-2-methylpyridine-3-carboxylic acid	CC1=C(C=CC(=N1)C(=O)NCC2=C(N=CC=C2)OC(F)F)C(=O)O	2.1	166302663	PUBCHEM:(166302663)	2.0	320.085	275.0	4.579	7.136870386997402e+17	7.136868272187241e+17	
783	BUOVURSHNWNFHV	sirius	CCCCCCCC(CC(=O)O)OC(=O)CC(CCCCC)OC1C(C(C(C(O1)C)O)O)O																																																																																												1.0	1.0	0.23	0.23	-180.639	1.0	0.917	36.572	C24H44O9	[M + Na]+	C24H44NaO9+	InChI=1S/C24H44O9/c1-4-6-8-9-11-13-17(14-19(25)26)32-20(27)15-18(12-10-7-5-2)33-24-23(30)22(29)21(28)16(3)31-24/h16-18,21-24,28-30H,4-15H2,1-3H3,(H,25,26)	3-[[3-(alpha-L-Rhamnopyranosyloxy)octanoyl]oxy]decanoic acid	CCCCCCCC(CC(=O)O)OC(=O)CC(CCCCC)OC1C(C(C(C(O1)C)O)O)O	3.7	101354481	LIPIDMAPS:(LMFA13030010);PUBCHEM:(101354481)	2147483650.0	499.288	275.0	4.585	7.136870604220421e+17	7.136868272438899e+17	
784	BUOVURSHNWNFHV	sirius	CCCCCCCC(CC(=O)O)OC(=O)CC(CCCCC)OC1C(C(C(C(O1)C)O)O)O																																																																																												1.0	1.0	0.404	0.404	-118.0	1.0	0.333	181.715	C24H44O9	[M + H3N + H]+	C24H48NO9+	InChI=1S/C24H44O9/c1-4-6-8-9-11-13-17(14-19(25)26)32-20(27)15-18(12-10-7-5-2)33-24-23(30)22(29)21(28)16(3)31-24/h16-18,21-24,28-30H,4-15H2,1-3H3,(H,25,26)	3-[[3-(alpha-L-Rhamnopyranosyloxy)octanoyl]oxy]decanoic acid	CCCCCCCC(CC(=O)O)OC(=O)CC(CCCCC)OC1C(C(C(C(O1)C)O)O)O	3.7	101354481	LIPIDMAPS:(LMFA13030010);PUBCHEM:(101354481)	2147483650.0	494.333	275.0	4.585	7.13687032261483e+17	7.136868272648614e+17	
785	XFDYHTGZNJTRDS	sirius	CC(CCCCCCC=CCCCCCCCC(=O)OC)OC1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O																																																																																												1.0	1.0	0.198	0.198	-206.79	0.999	0.326	223.326	C31H56O13	[M + H3N + H]+	C31H60NO13+	InChI=1S/C31H56O13/c1-20(16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-23(34)40-2)41-31-29(27(38)25(36)22(19-33)43-31)44-30-28(39)26(37)24(35)21(18-32)42-30/h3-4,20-22,24-33,35-39H,5-19H2,1-2H3	(9Z)-17-(2-O-beta-D-Glucopyranosyl-beta-D-glucopyranosyloxy)-9-octadecenoic acid methyl ester	CC(CCCCCCC=CCCCCCCCC(=O)OC)OC1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O	2.7	76685537;58066934;100962870;10985080	PUBCHEM:(76685537 58066934 100962870 10985080)	2.0	654.407	276.0	4.596	7.136870585681596e+17	7.136868272900273e+17	
786	QXPSLCODOUKVQZ	sirius	CC(C)(C)C1=CC=C(C=C1)CCC2CCC(C3N2CC(C3O)O)O																																																																																												1.0	1.0	0.017	0.017	-445.859	0.998	0.333	16.179	C20H31NO3	[M - H2O + H]+	C20H30NO2+	InChI=1S/C20H31NO3/c1-20(2,3)14-7-4-13(5-8-14)6-9-15-10-11-16(22)18-19(24)17(23)12-21(15)18/h4-5,7-8,15-19,22-24H,6,9-12H2,1-3H3	(1S,2R,5S,8R,8aR)-5-[2-(4-tert-butylphenyl)ethyl]-2,3,4,5,6,7,8,8a-octahydro-1H-indolizin-4-ium-1,2,8-triol	CC(C)(C)C1=CC=C(C=C1)CCC2CCC(C3N2CC(C3O)O)O	2.8	72199811;72199812;44228987;44228988;57339898;57339899	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(72199811 72199812 44228987 44228988 57339898 57339899);PUBMED:(null)	16777282.0	316.227	277.0	4.609	7.136870310577176e+17	7.136868273109988e+17	
787	AFOIIHORMVEDRZ	sirius	CCCCCCCCC1=C(C(=O)C2=CC=CC=C2N1CC(=O)CC)C																																																																																												1.0	1.0	0.414	0.414	-189.68	0.999	0.333	44.709	C22H31NO2	[M - H2O + H]+	C22H30NO+	InChI=1S/C22H31NO2/c1-4-6-7-8-9-10-14-20-17(3)22(25)19-13-11-12-15-21(19)23(20)16-18(24)5-2/h11-13,15H,4-10,14,16H2,1-3H3	3-Methyl-2-octyl-1-(2-oxobutyl)quinolin-4-one	CCCCCCCCC1=C(C(=O)C2=CC=CC=C2N1CC(=O)CC)C	6.2	118630177	PUBCHEM:(118630177)	2.0	324.232	280.0	4.666	7.136870343670239e+17	7.136868273319703e+17	
790	SYRBKKIVMKZYLP	sirius	CCCCCCCCCCCCCC1=CC(=O)C2=CC=CC=C2N1O																																																																																												1.0	1.0	0.731	0.731	-59.66	1.0	0.333	48.282	C22H33NO2	[M - H2O + H]+	C22H32NO+	InChI=1S/C22H33NO2/c1-2-3-4-5-6-7-8-9-10-11-12-15-19-18-22(24)20-16-13-14-17-21(20)23(19)25/h13-14,16-18,25H,2-12,15H2,1H3	1-Hydroxy-2-tridecyl-4(1H)-quinolone	CCCCCCCCCCCCCC1=CC(=O)C2=CC=CC=C2N1O	7.8	600306	PUBCHEM:(600306)	2.0	326.248	282.0	4.706	7.136870418370798e+17	7.136868273529418e+17	
791	BNEUAVVSNJOFAP	sirius	CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCC=CCC=CCC=CCCCCC																																																																																												1.0	7.0	0.047	0.245	-331.219	0.014	0.007	19.39	C36H65O10P	[M - H2O + H]+	C36H64O9P+	InChI=1S/C36H65O10P/c1-3-5-7-9-11-13-14-15-16-17-18-20-22-24-26-28-36(40)46-34(32-45-47(41,42)44-30-33(38)29-37)31-43-35(39)27-25-23-21-19-12-10-8-6-4-2/h11,13,15-16,18,20,33-34,37-38H,3-10,12,14,17,19,21-32H2,1-2H3,(H,41,42)	[(2R)-1-[[(2S)-2,3-dihydroxypropoxy]-hydroxyphosphoryl]oxy-3-dodecanoyloxypropan-2-yl] (6E,9E,12E)-octadeca-6,9,12-trienoate	CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCC=CCC=CCC=CCCCCC	8.8	134721595;52926319	LIPIDMAPS:(LMGP04010054);PUBCHEM:(134721595 52926319)	2147483650.0	671.43	293.0	4.881	7.13687047075766e+17	7.136868274158564e+17	
792	ZFPAFAWFRTWCSK	isdb|sirius	CCCCCCCC(CC(=O)OC(CCCCCCC)CC(=O)O)O																																													5.0	Fatty acids	0.3846153846153846	Fatty acyl glycosides	0.2564102564102564	Rhamnolipids	0.2564102564102564	1.0	0.47688666	ISDB	http://www.wikidata.org/entity/Q27131854	ZFPAFAWFRTWCSK-UHFFFAOYSA-N	InChI=1S/C20H38O5/c1-3-5-7-9-11-13-17(21)15-20(24)25-18(16-19(22)23)14-12-10-8-6-4-2/h17-18,21H,3-16H2,1-2H3,(H,22,23)	CCCCCCCC(O)CC(=O)OC(CCCCCCC)CC(=O)O	C20H38O5		358.271924316	3-Hydroxydecanoyl-3-hydroxydecanoic acid	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q311202	Pseudomonas syringae	413638.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas syringae']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']		6.0	1.0	8.407546639442444	1.0	1.0	1.0	0.849	0.849	-71.757	0.993	0.5	159.575	C20H38O5	[M + H]+	C20H39O5+	InChI=1S/C20H38O5/c1-3-5-7-9-11-13-17(21)15-20(24)25-18(16-19(22)23)14-12-10-8-6-4-2/h17-18,21H,3-16H2,1-2H3,(H,22,23)	3-[(3-hydroxydecanoyl)oxy]decanoic acid	CCCCCCCC(CC(=O)OC(CCCCCCC)CC(=O)O)O	5.8	52921680;52921681;131801218;71367693	COCONUT:(CNP0406766);MiMeDB:(MMDBc0017961);CHEBI:(62406 62239 139110 139104);LIPIDMAPS:(LMFA07090123);SUPERNATURAL:(SN0469070);PUBCHEM:(52921680 52921681 131801218 71367693);DSSTox:(DTXSID70790805);LOTUS:(Q27131854);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	140965314658.0	359.279	293.0	4.883	7.136870382006179e+17	7.136868273948849e+17	
793	FCBUKWWQSZQDDI	isdb	CCCCCCC[C@H](CC(=O)O)OC(=O)C[C@@H](CCCCCCC)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O																																													5.0	Fatty acids	0.3846153846153846	Fatty acyl glycosides	0.2564102564102564	Rhamnolipids	0.2564102564102564	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104993063	FCBUKWWQSZQDDI-HYFZAEJMSA-N	InChI=1S/C32H58O13/c1-5-7-9-11-13-15-21(17-23(33)34)43-24(35)18-22(16-14-12-10-8-6-2)44-32-30(28(39)26(37)20(4)42-32)45-31-29(40)27(38)25(36)19(3)41-31/h19-22,25-32,36-40H,5-18H2,1-4H3,(H,33,34)/t19-,20-,21+,22+,25-,26-,27+,28+,29+,30+,31-,32-/m0/s1	CCCCCCC[C@H](CC(=O)O)OC(=O)C[C@@H](CCCCCCC)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O	C32H58O13	pos_1_1proton1ammonium	650.387741916	(R)-3-[[(R)-3-[[2-O-(6-Deoxy-alpha-L-mannopyranosyl)-6-deoxy-alpha-L-mannopyranosyl]oxy]decanoyl]oxy]decanoic acid	Fatty acids	Fatty acyl glycosides	Rhamnolipids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']	['Pseudomonas aeruginosa']	7.0	3.0	8.5	1.0																								
793	VGAJIIGCSINLBP	sirius	CCCCCCCCCC(=O)OCC1C(C(C(C(O1)OC2C(C(C(C(O2)COC(=O)CCCCCCCCC)O)O)O)O)O)O																																																																																												1.0	1.0	0.045	0.045	-223.226	1.0	0.333	228.046	C32H58O13	[M + H3N + H]+	C32H62NO13+	InChI=1S/C32H58O13/c1-3-5-7-9-11-13-15-17-23(33)41-19-21-25(35)27(37)29(39)31(43-21)45-32-30(40)28(38)26(36)22(44-32)20-42-24(34)18-16-14-12-10-8-6-4-2/h21-22,25-32,35-40H,3-20H2,1-2H3	[6-[6-(Decanoyloxymethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl decanoate	CCCCCCCCCC(=O)OCC1C(C(C(C(O1)OC2C(C(C(C(O2)COC(=O)CCCCCCCCC)O)O)O)O)O)O	4.0	13288054;128611	MESH:(128611);PUBCHEM:(13288054 128611);DSSTox:(DTXSID901004670);PUBMED:(null)	137438953542.0	668.422	293.0	4.884	7.136870431582858e+17	7.136868274410222e+17	
794	FCBUKWWQSZQDDI	isdb|sirius	CCCCCCCC(CC(=O)O)OC(=O)CC(CCCCCCC)OC1C(C(C(C(O1)C)O)O)OC2C(C(C(C(O2)C)O)O)O																																													5.0	Fatty acids	0.3846153846153846	Fatty acyl glycosides	0.2564102564102564	Rhamnolipids	0.2564102564102564	1.0	0.29750407	ISDB	http://www.wikidata.org/entity/Q104993063	FCBUKWWQSZQDDI-HYFZAEJMSA-N	InChI=1S/C32H58O13/c1-5-7-9-11-13-15-21(17-23(33)34)43-24(35)18-22(16-14-12-10-8-6-2)44-32-30(28(39)26(37)20(4)42-32)45-31-29(40)27(38)25(36)19(3)41-31/h19-22,25-32,36-40H,5-18H2,1-4H3,(H,33,34)/t19-,20-,21+,22+,25-,26-,27+,28+,29+,30+,31-,32-/m0/s1	CCCCCCC[C@H](CC(=O)O)OC(=O)C[C@@H](CCCCCCC)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O	C32H58O13		650.387741916	(R)-3-[[(R)-3-[[2-O-(6-Deoxy-alpha-L-mannopyranosyl)-6-deoxy-alpha-L-mannopyranosyl]oxy]decanoyl]oxy]decanoic acid	Fatty acids	Fatty acyl glycosides	Rhamnolipids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']	['Pseudomonas aeruginosa']	7.0	3.0	9.690016269683838	1.0	1.0	1.0	0.098	0.098	-225.229	0.998	0.499	210.468	C32H58O13	[M + H]+	C32H59O13+	InChI=1S/C32H58O13/c1-5-7-9-11-13-15-21(17-23(33)34)43-24(35)18-22(16-14-12-10-8-6-2)44-32-30(28(39)26(37)20(4)42-32)45-31-29(40)27(38)25(36)19(3)41-31/h19-22,25-32,36-40H,5-18H2,1-4H3,(H,33,34)	Rha-Rha-C10-C10	CCCCCCCC(CC(=O)O)OC(=O)CC(CCCCCCC)OC1C(C(C(C(O1)C)O)O)OC2C(C(C(C(O2)C)O)O)O	3.6	154679050;101098711;9809723;9895826;9895827;157986623;53262312;163028564;5458394;163542234;163542235;102035696;95907785;95907786;95907787;95907788;89889616;56936289;11093521;10818589;122732;425975;164702419;90292337	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0306680);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(62570 62522 184972);LIPIDMAPS:(LMFA13030005);SUPERNATURAL:(SN0081657);MESH:(122732 5458394);PUBCHEM:(154679050 101098711 9809723 9895826 9895827 157986623 53262312 163028564 5458394 163542234 163542235 102035696 95907785 95907786 95907787 95907788 89889616 56936289 11093521 10818589 122732 425975 164702419 90292337);DSSTox:(DTXSID80884062);LOTUS:(Q104993063 Q104993064);PUBMED:(null)	139941904486.0	651.396	293.0	4.885	7.136870613825377e+17	7.136868275165197e+17	
795	FCBUKWWQSZQDDI	isdb	CCCCCCC[C@H](CC(=O)O)OC(=O)C[C@@H](CCCCCCC)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O																																													5.0	Fatty acids	0.3846153846153846	Fatty acyl glycosides	0.2564102564102564	Rhamnolipids	0.2564102564102564	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104993063	FCBUKWWQSZQDDI-HYFZAEJMSA-N	InChI=1S/C32H58O13/c1-5-7-9-11-13-15-21(17-23(33)34)43-24(35)18-22(16-14-12-10-8-6-2)44-32-30(28(39)26(37)20(4)42-32)45-31-29(40)27(38)25(36)19(3)41-31/h19-22,25-32,36-40H,5-18H2,1-4H3,(H,33,34)/t19-,20-,21+,22+,25-,26-,27+,28+,29+,30+,31-,32-/m0/s1	CCCCCCC[C@H](CC(=O)O)OC(=O)C[C@@H](CCCCCCC)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O	C32H58O13	pos_2MHNH3	650.387741916	(R)-3-[[(R)-3-[[2-O-(6-Deoxy-alpha-L-mannopyranosyl)-6-deoxy-alpha-L-mannopyranosyl]oxy]decanoyl]oxy]decanoic acid	Fatty acids	Fatty acyl glycosides	Rhamnolipids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']	['Pseudomonas aeruginosa']	7.0	3.0	8.5	1.0																								
796	ORPDMXINSRNXAT	sirius	CC1C(C(C(C(O1)OC(C(C)O)C(C(C=O)O)O)O)O)O																																																																																												1.0	2.0	0.315	0.347	-55.028	0.316	0.5	101.771	C12H22O9	[M - H2O + H]+	C12H21O8+	InChI=1S/C12H22O9/c1-4(14)11(8(17)6(15)3-13)21-12-10(19)9(18)7(16)5(2)20-12/h3-12,14-19H,1-2H3	2,3,5-trihydroxy-4-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]hexanal	CC1C(C(C(C(O1)OC(C(C)O)C(C(C=O)O)O)O)O)O	-3.5	162800648;121434208;121434292;121434352;117846418	COCONUT:(CNP0017920);SUPERNATURAL:(SN0273431);PUBCHEM:(162800648 121434208 121434292 121434352 117846418)	3145730.0	293.123	293.0	4.885	7.136870429653478e+17	7.136868274913539e+17	
